owner_experience,vet_access,owner_commitment,care_capability_score
Intermediate,Excellent,Low,70.78869360658393
Intermediate,Regular,High,71.26404848404603
Advanced,Good,High,78.01452224127272
Expert,Good,High,95.09960137254288
Intermediate,Regular,High,62.48162629389373
Expert,Good,Low,78.11345763647991
Novice,Good,Low,45.76368324721226
Novice,Good,High,49.198412066408366
Intermediate,Good,Low,60.59854637979607
Advanced,Regular,Moderate,82.56977208942621
Advanced,Limited,Very High,78.29673583133592
Intermediate,Good,Low,67.80594911280708
Novice,Excellent,Very High,78.71259279588763
Intermediate,Excellent,High,87.70621492696286
Expert,Limited,High,79.44770427829803
Intermediate,Limited,Moderate,49.21586055738901
Expert,Limited,High,68.88962221442316
Novice,Good,Low,55.54809024822211
Advanced,Good,High,86.35472989134014
Intermediate,Excellent,Very High,99.36050373085877
Advanced,Regular,Moderate,70.51439363543278
novice,Regular,Very High,64.74739364964873
Novice,Limited,High,48.462067078424944
Unknown,Excellent,Moderate,75.76905331723954
Novice,Regular,High,64.12101475138712
Novice,Excellent,Moderate,71.25875147882196
Expert,Good,Moderate,100.0
Intermediate,Excellent,High,77.9890217863271
Advanced,Good,Very High,86.50139110924266
Intermediate,Regular,Low,50.14247142736774
Novice,Good,High,66.92059817569806
Novice,Excellent,Low,56.75693994465981
Novice,Good,Moderate,50.81352517551369
Intermediate,Good,High,68.04568259331369
Intermediate,Limited,High,57.42352918293124
Novice,Limited,Moderate,33.49008437364799
Novice,Excellent,High,79.63512492454535
Novice,Good,Moderate,52.43745631360341
Expert,Regular,Moderate,78.66397432578074
Novice,Limited,Very High,59.46855140426966
Intermediate,Good,High,76.83551785559014
Advanced,Regular,Moderate,68.54231311769216
Unknown,Excellent,Moderate,56.51989427451036
Intermediate,Excellent,Very High,83.08256146022967
Expert,Limited,Low,77.6581920582513
Novice,Excellent,Moderate,71.75114683836446
Expert,Good,Very High,90.2822891419935
Intermediate,Excellent,Low,67.81853038534038
Intermediate,Regular,High,76.44550826903425
Intermediate,Good,Very High,77.79486496022254
Novice,Limited,Very High,48.27817443144609
Novice,Limited,Moderate,63.8049099583692
Novice,Good,Moderate,55.8772797265917
Advanced,Excellent,Moderate,82.78526120896574
Intermediate,Excellent,Moderate,60.85118577232502
Novice,Good,High,61.74023825810973
Novice,Regular,High,63.504152973338954
Advanced,Excellent,Moderate,72.72326904415357
Advanced,Regular,Moderate,82.74170254208984
Novice,Excellent,Moderate,61.54135143518782
Intermediate,Regular,High,60.87639884705856
Advanced,Good,Moderate,81.98766788470576
Intermediate,Excellent,High,86.83005611568387
Intermediate,Good,Moderate,85.06777278193796
Intermediate,Excellent,Very High,84.28226723559266
Novice,Excellent,Low,69.93267327736224
Advanced,Good,High,78.77214829604488
Intermediate,Good,Moderate,63.835006621634136
Intermediate,Limited,Very High,79.9999043317424
Advanced,Good,Moderate,70.51727342996621
Advanced,Limited,High,63.02056030525345
Novice,Good,Very High,68.95785721521861
Advanced,Limited,High,81.81824136574988
Advanced,Good,Moderate,91.93561698814963
Novice,Regular,High,70.8885095515732
Novice,Excellent,Very High,69.24468485099027
Advanced,Good,High,78.96825816448231
Intermediate,Good,High,70.0420768462041
Novice,Regular,Moderate,53.63306679685051
Intermediate,Good,High,75.29798761751091
Intermediate,Excellent,Low,71.92513241371653
Advanced,Excellent,Low,77.7775372846458
Novice,Good,Very High,64.94872723309176
Advanced,Regular,High,86.58541733532064
Intermediate,Excellent,Moderate,80.13023334799063
Novice,Regular,High,81.43297790710741
Intermediate,Regular,High,68.10309309573069
Intermediate,Good,High,65.03634859034652
Intermediate,Regular,Low,54.484763647907506
Novice,Limited,MODERATE,39.603949700208574
Novice,Excellent,Moderate,52.547271843670764
Intermediate,Excellent,Moderate,78.97813570478075
Advanced,Good,Moderate,81.78377494933586
Novice,Excellent,High,76.2212577035859
Novice,Regular,Moderate,56.03954005697795
Novice,Excellent,High,69.29916782662903
Intermediate,Good,High,77.72340256297991
Intermediate,Good,Very High,72.02861065860503
Expert,Regular,Very High,83.03255269486917
Intermediate,Excellent,High,78.23809142812294
Intermediate,Limited,High,66.46043739029403
Advanced,Excellent,Moderate,99.07991667794445
Advanced,Good,Moderate,65.61339709766708
Advanced,Regular,Moderate,81.4444037539904
Intermediate,Regular,Moderate,52.80136473452898
Advanced,Good,Very High,86.45343110696876
Intermediate,Unknown,Moderate,67.25583611284567
Novice,Limited,Moderate,55.76411868798257
Novice,Excellent,Low,63.848653881143335
Novice,Good,High,69.40502726886072
Advanced,Regular,Moderate,84.58465981906377
Intermediate,Good,Moderate,58.54375846923482
Novice,Good,High,60.03940621363836
Intermediate,Good,High,70.90382658054507
Expert,Good,Moderate,85.926741757969
Novice,Good,Moderate,63.46560769899813
Intermediate,Good,High,68.52284000602378
Advanced,Limited,Very High,84.0337952293209
Intermediate,Excellent,Very High,79.5101878016205
Novice,Excellent,High,72.95289926072348
Novice,Good,Moderate,61.68982653359699
Novice,Good,Very High,68.99833533833741
Novice,Limited,Moderate,37.49057799416747
Novice,Good,Moderate,55.78895387791086
Intermediate,Excellent,Very High,99.46970263682286
Intermediate,Excellent,Low,73.65074368116339
Intermediate,Regular,Moderate,65.60940106769182
Intermediate,Excellent,Very High,92.12957838734087
Expert,Good,Moderate,89.29171572768415
Intermediate,Good,Low,70.48594078409968
Novice,Good,High,58.534996326996534
Novice,Unknown,High,49.18987716674774
Intermediate,Good,Very High,99.76540254859734
Advanced,Regular,High,85.869652584266
Novice,Good,Moderate,60.39979330937544
Intermediate,Regular,Moderate,58.220102898023754
Intermediate,Good,Very High,69.75138613479155
Novice,Regular,Very High,78.3635635613885
Novice,Excellent,High,74.28255542806502
Novice,Good,Moderate,47.372941924594755
Expert,Good,Low,65.40081264708564
Intermediate,Limited,Very High,68.46588111044181
Intermediate,Regular,High,66.81452890342005
Advanced,Limited,High,78.58217418005218
Unknown,Limited,Moderate,60.03787833983019
Expert,Regular,Low,69.05272193312629
Novice,Limited,High,53.71030541141101
Advanced,Good,Moderate,87.51605726360171
Intermediate,Excellent,High,68.60986800640428
Advanced,Excellent,Moderate,100.0
Intermediate,Regular,Very High,67.6255311436
Novice,Good,Low,37.96448072743507
Intermediate,Good,Moderate,72.54074960476983
Novice,Good,High,58.946987390810925
Novice,Good,Very High,77.30603283596251
Intermediate,Regular,Moderate,73.87700237067382
Novice,Good,Unknown,66.02595235459043
Advanced,Regular,Moderate,78.3131754057982
Intermediate,Limited,Moderate,51.762155913140205
Intermediate,Good,High,74.17977962583096
Intermediate,Regular,Low,54.87391672650373
Intermediate,Regular,High,79.6630343259688
Expert,Good,High,100.0
Novice,Regular,Moderate,44.89368429369715
Intermediate,Excellent,Moderate,79.5623931273055
Intermediate,Excellent,Unknown,70.81456332846629
Advanced,Excellent,High,77.98858074116366
Intermediate,Regular,Very High,74.53343167191272
Intermediate,Good,High,71.72916044290994
Advanced,Good,Low,66.01899594832372
Novice,Excellent,Moderate,59.00638791775518
Unknown,Regular,Very High,61.84568691234962
Intermediate,Good,High,83.132996275769
Intermediate,Regular,High,81.58776162909791
Expert,Good,Moderate,80.9006355483724
Expert,Good,Very High,100.0
Intermediate,Regular,Low,56.26496255850489
Novice,Good,High,63.69997587422923
Intermediate,Good,High,52.22153396780688
Advanced,Limited,Moderate,76.76549772736057
Intermediate,Excellent,Moderate,66.14467616042123
Novice,Good,Moderate,58.03783917101027
Advanced,Excellent,High,85.92452760883153
Intermediate,Good,Moderate,65.32791023218638
Intermediate,Good,Low,54.524527328369096
INTERMEDIATE,Limited,High,60.7747338234993
Novice,Excellent,High,77.35714978925327
Expert,Excellent,Moderate,95.47791175119319
Intermediate,Excellent,Low,72.13005342477621
Novice,Excellent,Moderate,60.908779530277556
Intermediate,Excellent,High,86.11436512572203
novice,Excellent,High,67.9523777521935
Intermediate,Excellent,Moderate,61.77790657912243
Advanced,Good,High,89.1229301750108
Intermediate,Good,High,80.72730924210839
Novice,Limited,Moderate,49.101322154489026
Intermediate,Limited,High,67.52572721571293
Advanced,Excellent,Very High,100.0
Intermediate,Regular,Moderate,66.27425474760474
Novice,Good,High,67.58154074153205
Intermediate,Good,High,81.90780857187042
Advanced,Regular,Moderate,78.2224702564827
Intermediate,Good,Very High,74.09147782187962
Intermediate,Regular,Moderate,39.85939840553638
Expert,Limited,Low,66.32905257513167
Intermediate,Regular,Low,54.40384749909406
Intermediate,Good,Moderate,61.71775111628783
Intermediate,Excellent,High,91.41960735592491
Novice,Excellent,Moderate,52.57341268952319
Advanced,Regular,High,77.70934382869113
Novice,Limited,Very High,65.17984078730544
Novice,Excellent,Very High,82.67314835036196
Novice,Regular,High,42.11444092016031
Novice,Excellent,Moderate,57.28891682119545
Novice,Good,Very High,71.12635285065113
Expert,Excellent,High,100.0
Novice,Limited,High,46.90158136624078
Intermediate,Regular,Very High,66.17299905767382
Advanced,Good,Moderate,77.35636159448597
Novice,Excellent,Very High,67.64392497869905
Intermediate,Excellent,moderate,74.9979447198944
Novice,Excellent,Moderate,56.027413942701905
Advanced,Good,Moderate,72.99055253294318
Intermediate,Limited,Moderate,45.4483230678327
Novice,Good,Very High,58.74423045611083
Novice,Excellent,Moderate,54.97698656275791
Novice,Regular,Low,54.62817757969707
Novice,Excellent,Moderate,36.597274780661124
Expert,Good,High,90.03203465321124
Intermediate,Good,High,78.36984167604705
Intermediate,Good,Moderate,65.33207661458107
INTERMEDIATE,Limited,Moderate,65.74677291925326
Novice,Good,Moderate,44.776453886961825
Intermediate,Excellent,Moderate,77.8626901839329
Intermediate,Regular,Moderate,54.970514932388
advanced,Excellent,Moderate,92.95997877053733
Intermediate,Excellent,Low,57.415979556673356
Novice,Regular,Moderate,56.367022483914496
Novice,Unknown,Moderate,58.69938268854053
Intermediate,Good,Moderate,74.09695181230295
Novice,Good,High,70.00936555360265
Expert,Good,Moderate,85.77444874320405
Novice,Good,High,55.02370100873846
Novice,Regular,High,68.26112582325457
Novice,Good,High,63.73157445270601
Novice,Good,High,58.91857271096237
Expert,Good,High,100.0
Intermediate,Limited,High,65.31421311126903
Advanced,Excellent,High,95.42047744011042
Intermediate,Good,Moderate,78.17133044362953
Novice,Excellent,Low,45.826008993485225
Intermediate,Good,Moderate,63.90486404661196
Advanced,Excellent,High,90.43917720382042
Expert,Good,Moderate,84.05313458396719
Intermediate,Regular,High,67.69570702338152
Advanced,Regular,Moderate,74.80251400846124
Intermediate,Regular,High,75.2298668946377
Advanced,Excellent,Very High,86.38436740928785
Advanced,Good,Moderate,84.9012537491586
Intermediate,Excellent,Moderate,84.99600618177159
Intermediate,Regular,Low,47.34910659970562
Expert,Limited,High,80.15654443896128
Intermediate,Regular,High,53.42973851503272
Novice,Limited,High,50.04666107033339
Expert,Excellent,Very High,100.0
Advanced,Good,Moderate,78.55316986918874
Advanced,Good,High,97.42489608996901
Novice,Good,High,63.31326053093821
Intermediate,Good,Moderate,86.58089880855336
Intermediate,Excellent,MODERATE,74.40569543452705
Expert,Good,High,93.27438309954265
Novice,Good,High,67.32623078159101
Novice,Limited,High,48.96127282439391
Intermediate,Good,Moderate,81.91226563981992
Expert,Excellent,Very High,100.0
Advanced,Good,Moderate,80.75509434305614
Intermediate,Regular,High,67.5102477701342
Novice,Regular,Very High,62.80877734528257
Intermediate,Regular,Very High,69.09458452811865
Intermediate,Good,High,89.34864823064261
Expert,Good,High,98.80961489913419
Intermediate,Excellent,Moderate,72.93585256069848
Intermediate,Excellent,High,81.72606842976609
Expert,Good,Low,79.22713814649347
Novice,Excellent,High,88.4264285603928
Novice,Good,Moderate,60.030549729008676
Advanced,Good,Moderate,94.81433292520556
Advanced,Good,Moderate,77.73781569791268
Advanced,Limited,Very High,71.73136070380166
Intermediate,Unknown,High,71.17635186217422
Novice,Regular,Very High,66.8661653382728
Intermediate,Good,Moderate,74.96401535980081
Advanced,Good,Low,72.98026630800932
Intermediate,Excellent,Very High,96.02798242132873
Expert,Good,High,89.36786109300384
Advanced,Good,Low,59.61240527208006
Unknown,Limited,Moderate,53.7175740828108
Novice,Regular,Low,53.09574369847688
Advanced,Good,Very High,97.21488904806203
Intermediate,Excellent,Moderate,81.48166777994754
Novice,Excellent,Moderate,55.606452889427146
Novice,Excellent,Moderate,52.065980091700624
Intermediate,Good,Very High,77.39789507007129
Novice,Excellent,Low,61.32152843664856
Intermediate,Good,High,91.08590205694412
Novice,Limited,Moderate,66.61798880129697
Novice,Good,High,67.1148645057372
Novice,Regular,Low,39.08283650508988
Expert,Limited,Low,59.75124102144256
Intermediate,Regular,Moderate,55.20178462159463
Intermediate,Regular,Moderate,65.70037586717844
Novice,Regular,Moderate,49.98310115845702
Intermediate,Good,Very High,81.46787739970951
Novice,LIMITED,High,54.144276485853744
Intermediate,Good,Very High,88.08818995744515
Unknown,Good,High,83.6157457126121
Intermediate,Excellent,Very High,93.55648069135725
Novice,Regular,Moderate,42.996131687035444
Intermediate,Good,High,80.39660564305464
Intermediate,Regular,High,54.802467102764666
Novice,Good,High,67.75319710888418
Novice,Good,Low,40.51801700524156
Novice,Excellent,Moderate,65.96050448445577
Novice,Good,Moderate,53.95083904235696
Advanced,Good,Moderate,71.78992692865182
Intermediate,Good,High,68.96513679475783
Advanced,Good,Very High,76.02429940913943
Intermediate,Regular,High,76.42903921449998
Advanced,Regular,High,89.48042885210289
Novice,Limited,Very High,60.392160269528105
Advanced,Good,Moderate,77.706220417785
Novice,Regular,Very High,65.65318069496765
Novice,Excellent,Moderate,77.39890020595789
Novice,Excellent,Moderate,43.397685148429844
Intermediate,Excellent,Moderate,82.289856975643
Advanced,Regular,High,97.84350103378588
Intermediate,Good,Low,57.529922999059984
Novice,Good,High,60.06249483190588
Intermediate,Limited,Moderate,61.53448367033755
Advanced,Regular,High,74.72548398296101
Intermediate,Excellent,Moderate,63.327711252104095
Intermediate,Excellent,Moderate,75.58901662227242
Novice,Good,Moderate,57.41527969148514
Intermediate,Limited,Low,47.92240340357081
Novice,Limited,Unknown,41.0774006249521
Novice,Excellent,Very High,81.28025409368041
Intermediate,Regular,Moderate,48.14095283865703
Novice,Good,Moderate,51.579190519812016
Novice,Excellent,MODERATE,60.57969492296647
Novice,Good,High,70.65360214301437
Intermediate,Good,High,92.62022375860829
Novice,Regular,Very High,51.38894875906698
intermediate,Excellent,High,66.0743130325758
Expert,Regular,Moderate,73.53468142842158
Intermediate,Good,Moderate,79.34904567478621
Novice,Excellent,Moderate,69.11049641197559
Intermediate,Excellent,High,68.04843493648507
Intermediate,Regular,High,70.42948753243063
Advanced,Good,High,87.17398146873069
Novice,Excellent,Moderate,59.0277695560006
Intermediate,Good,High,67.31935034467722
Intermediate,Excellent,High,83.29776921603035
Unknown,Regular,Moderate,78.18164326165672
Novice,Excellent,Moderate,65.63855231232831
Intermediate,Excellent,Moderate,79.3678762012186
Expert,Limited,Low,63.60931420410675
Novice,Good,High,74.83994496981796
Novice,Excellent,High,62.72016144659745
Intermediate,Regular,Very High,85.9022374266091
Intermediate,Regular,Moderate,54.26597344591716
Intermediate,Regular,Moderate,64.02365563717618
Advanced,Limited,Moderate,65.29790584821643
Novice,Good,High,87.53241416940773
Intermediate,Excellent,Moderate,78.80868731099946
Intermediate,Regular,Moderate,53.1661425350614
Advanced,Regular,Moderate,77.56065452913806
Intermediate,Good,Moderate,72.57469088732641
Expert,Regular,High,97.98750672002673
Novice,Good,Low,43.29048291739757
Intermediate,Regular,Moderate,61.141804142033926
Intermediate,Good,High,67.97865386217951
Expert,Good,High,100.0
Novice,Excellent,Moderate,62.70657260424416
Novice,Good,High,63.39315145675352
Intermediate,Regular,High,64.4062985370862
Expert,Good,High,83.0138619472404
Intermediate,Good,Very High,87.70553523282692
