owner_experience,vet_access,owner_commitment,care_capability_score
Advanced,Good,Moderate,61.70445560351196
Beginner,Limited,Low,24.724529528796776
Advanced,Good,High,40.73603966333558
Intermediate,Moderate,Moderate,62.063883800769105
Intermediate,Good,Moderate,42.83010559344697
Intermediate,Limited,Moderate,1.5567668250355968
Expert,Excellent,High,74.51592373890959
Expert,Good,High,94.00563930333854
Beginner,Moderate,Low,7.0380345159224005
Advanced,Moderate,High,59.23893008266599
Intermediate,Limited,Moderate,1.1844606658350423
Intermediate,Good,High,48.14649809220559
Intermediate,Good,High,40.283236582033005
Intermediate,Moderate,Moderate,2.732743436919391
Expert,Good,Very High,85.65946090926548
Intermediate,Good,High,63.81379791766853
Beginner,Limited,Moderate,30.250064129310214
Beginner,Limited,Moderate,1.8020642318335445
Beginner,Moderate,Low,11.056198026132133
Advanced,Good,Moderate,41.5557778975557
Expert,Good,High,86.97090980876243
Intermediate,Limited,Moderate,1.7956609347675423
Beginner,Limited,Low,1.2703485762410525
Intermediate,Moderate,Moderate,3.6536468411499228
Advanced,Good,High,67.72554480187507
Intermediate,Moderate,High,35.80331850010201
Advanced,Moderate,Moderate,62.92479796809935
Expert,Excellent,High,75.9868777783616
Intermediate,Limited,Low,16.5173812577843
Intermediate,Limited,Low,13.024166252671904
Intermediate,Moderate,Moderate,36.319571459321644
Advanced,Good,Moderate,58.97477793368165
Expert,Good,High,95.51151974565698
Advanced,Good,Very High,93.3795601817545
Intermediate,Good,High,39.82323033664443
Advanced,Good,Very High,69.6214555384218
Intermediate,Moderate,Low,5.661087614015872
Expert,Good,Very High,87.06150729305587
Advanced,Excellent,Very High,88.27730633660582
Intermediate,Moderate,High,40.2710707220881
Advanced,Good,High,84.31511721967956
Beginner,Limited,Low,3.335388928712835
Expert,Excellent,High,75.01329482856136
Intermediate,Moderate,High,59.12541637499273
Expert,Good,High,87.2632294274425
Beginner,Moderate,Low,16.890894438275335
Advanced,Excellent,High,70.7548579132027
Advanced,Good,High,58.78962925444622
Expert,Good,Very High,92.42911195446976
Expert,Good,High,80.09020219537817
Advanced,Moderate,Moderate,45.8191694481975
Intermediate,Moderate,Moderate,17.457572118335285
Advanced,Excellent,Very High,76.89444864731857
Advanced,Moderate,Moderate,64.40144891891596
Expert,Excellent,High,68.86703479874474
Intermediate,Good,Moderate,63.231193370499895
Beginner,Limited,Low,23.400722831157545
Advanced,Moderate,High,43.21552941250798
Intermediate,Moderate,High,43.97195404226534
Beginner,Limited,Low,31.27356584120226
Beginner,Moderate,Low,28.414641868273982
Expert,Good,Very High,95.99208415526458
Advanced,Good,High,41.763145799101125
Advanced,Good,Moderate,42.025843416899086
Advanced,Good,Very High,97.37319968099428
Expert,Excellent,High,73.70115380623011
Advanced,Good,Very High,70.80134795663281
Intermediate,Moderate,Moderate,45.77429023419271
Advanced,Good,High,96.84137178945268
Expert,Excellent,Very High,86.86857699818046
Beginner,Limited,Low,14.661393707289408
Advanced,Good,Very High,69.69690550330031
Advanced,Moderate,High,43.09911777844416
Intermediate,Limited,Low,19.911540349996447
Intermediate,Limited,Moderate,21.985534060442262
Advanced,Good,Moderate,35.982010210916656
Advanced,Excellent,High,76.29553912815564
Expert,Good,Very High,67.91264205585783
Intermediate,Limited,Moderate,11.173787291258138
Intermediate,Moderate,Low,1.5900867017333142
Advanced,Good,High,57.56853946715635
Intermediate,Moderate,Moderate,5.855216746277215
Advanced,Good,High,56.49196936861546
Advanced,Good,Very High,87.15855240844019
Beginner,Limited,Moderate,16.534570036655317
Beginner,Limited,Low,23.259700912780524
Beginner,Moderate,Low,28.50026537681124
Beginner,Limited,Moderate,14.787366512358302
Expert,Excellent,Very High,73.4551448366722
Advanced,Good,High,40.50426992955906
Advanced,Excellent,Very High,79.29450726403347
Advanced,Excellent,High,91.0638422667462
Intermediate,Good,Moderate,40.56615108008342
Advanced,Good,High,87.58270520459561
Intermediate,Moderate,High,58.64196702225805
Intermediate,Moderate,High,39.071291957325236
Intermediate,Good,Moderate,55.457877472709185
Intermediate,Moderate,Moderate,1.9916883200725244
Beginner,Moderate,Low,21.539337370155657
Advanced,Moderate,Moderate,62.056719528459446
Intermediate,Moderate,Low,14.17020991456218
Advanced,Good,Very High,70.4881057298792
Intermediate,Moderate,Moderate,26.503023432023426
Advanced,Good,Moderate,39.40925163969665
Beginner,Limited,Moderate,31.642982590279942
Beginner,Moderate,Moderate,5.830682608789132
Beginner,Limited,Low,1.60846048703274
Intermediate,Moderate,Moderate,51.98677549738692
Intermediate,Limited,Low,22.677112902204925
Advanced,Good,High,75.05020999427447
Advanced,Good,Very High,92.01567257497524
Expert,Good,High,66.77090034689027
Intermediate,Limited,Low,14.055295213103634
Advanced,Excellent,High,98.16876630481046
Intermediate,Limited,Moderate,1.0805814974569206
Expert,Good,Very High,69.46502435251662
Advanced,Good,High,79.04017172628699
Advanced,Moderate,High,35.042136658299114
Advanced,Good,High,64.11794330485571
Intermediate,Limited,Moderate,14.401345249206145
Beginner,Moderate,Moderate,9.12724307626744
Intermediate,Moderate,Low,18.220831289296402
Advanced,Excellent,Very High,94.28137924484078
Advanced,Moderate,High,63.88688632343431
Advanced,Good,High,47.0812088398915
Advanced,Excellent,High,97.96190893725486
Advanced,Good,High,88.20709673493329
Beginner,Moderate,Low,26.31620822965066
Expert,Excellent,Very High,82.31693721180787
Intermediate,Moderate,Low,17.40428601149232
Advanced,Moderate,High,54.69654081072896
Intermediate,Limited,Low,22.73013563211379
Advanced,Good,Very High,89.97116936515334
Advanced,Excellent,High,75.29549762168432
Intermediate,Limited,Low,13.461323433350513
Advanced,Excellent,High,89.83163329475657
Intermediate,Good,Moderate,56.78387960088715
Intermediate,Good,High,33.76725342680537
Intermediate,Limited,Low,2.4110427617092327
Beginner,Moderate,Low,29.209953446472014
Intermediate,Good,Moderate,41.031752718538414
Expert,Excellent,Very High,99.25690143268278
Advanced,Good,High,73.37175563530104
Intermediate,Good,High,54.74156957541707
Intermediate,Moderate,Low,18.21247550915186
Beginner,Moderate,Low,18.205030946709645
Intermediate,Moderate,High,61.58414293106837
Intermediate,Moderate,Low,22.38546571604513
Advanced,Moderate,Moderate,35.71849042431106
Expert,Good,High,66.45126792502833
Intermediate,Good,Moderate,41.393705539485026
Advanced,Excellent,High,89.4045410223085
Advanced,Excellent,Very High,72.27132350216138
Advanced,Moderate,High,60.39288761758795
Advanced,Good,Very High,70.02641217205198
Intermediate,Limited,Low,11.689228322102283
Advanced,Excellent,High,66.07315801181502
Intermediate,Good,High,43.85273687291935
Intermediate,Moderate,High,48.13286419652461
Expert,Excellent,High,79.36101088561311
Intermediate,Good,Moderate,62.692033445824606
Intermediate,Good,Moderate,37.76499170325086
Intermediate,Moderate,Low,5.855043271548751
Advanced,Good,Moderate,35.43396411216986
Expert,Excellent,Very High,77.47311024733115
Advanced,Good,High,90.32741772878222
Expert,Good,High,77.06228584506759
Intermediate,Moderate,Low,1.8245235118452605
Advanced,Good,Moderate,55.869252682860576
Advanced,Moderate,Moderate,48.462752043896536
Beginner,Limited,Low,27.624078494828535
Intermediate,Moderate,High,56.41703124794104
Advanced,Moderate,High,63.37785155092046
Beginner,Moderate,Low,31.605454115089067
Intermediate,Moderate,Moderate,13.576160733965503
Intermediate,Moderate,Moderate,65.3466799958912
Advanced,Excellent,High,81.6736740777224
Beginner,Limited,Low,30.603904497539272
Beginner,Limited,Low,11.710152087459708
Advanced,Excellent,High,82.42454763101227
Intermediate,Good,Moderate,41.87553894580702
Advanced,Excellent,High,80.41128975750938
Expert,Excellent,High,92.9780245649335
Beginner,Moderate,Moderate,31.219524867735974
Beginner,Moderate,Moderate,12.2653593236371
Advanced,Moderate,High,50.04924989883936
Intermediate,Good,Moderate,51.87951401520649
Intermediate,Moderate,Moderate,42.099837935865224
Advanced,Moderate,Moderate,39.14512193693865
Advanced,Excellent,Very High,87.35677467331746
Advanced,Good,Very High,95.67307316134277
Expert,Good,Very High,71.65169925416988
Beginner,Limited,Low,9.23047960440003
Advanced,Good,High,87.76916975986292
Advanced,Good,Moderate,46.76980363254795
Advanced,Good,High,91.00421830165263
Intermediate,Limited,Moderate,13.59273775657916
Advanced,Good,High,92.8397125767567
Beginner,Limited,Moderate,4.384317068021994
Beginner,Limited,Moderate,6.072846745341218
Beginner,Moderate,Moderate,6.020863357408537
Advanced,Excellent,Very High,80.28269280015564
Beginner,Limited,Low,30.901976361310005
Expert,Excellent,High,77.51585250291615
Beginner,Limited,Low,5.166466299352516
Expert,Excellent,Very High,75.06298437563936
Intermediate,Moderate,Moderate,36.684180356972696
Intermediate,Good,High,41.13784066175476
Expert,Excellent,Very High,69.92456245407061
Advanced,Good,High,35.72188385592793
Beginner,Moderate,Low,5.119209317602703
Intermediate,Limited,Moderate,9.832901849211396
Beginner,Moderate,Moderate,22.056774028681527
Expert,Good,High,73.77617682772194
Advanced,Good,High,72.9292390933875
Expert,Good,Very High,91.78352643828337
Beginner,Moderate,Moderate,9.942203374264317
Intermediate,Limited,Moderate,7.221090750381004
Advanced,Excellent,High,97.24534963642839
Advanced,Good,High,60.46843034122526
Beginner,Moderate,Moderate,29.808905058673723
Beginner,Moderate,Moderate,5.7284851150944665
Advanced,Good,High,94.8906148559291
Beginner,Limited,Low,12.016777378869609
Beginner,Moderate,Low,7.641657666042778
Advanced,Excellent,Very High,88.50903156312944
Intermediate,Moderate,Low,11.08828081538647
Expert,Excellent,High,92.41857169590847
Intermediate,Moderate,High,36.52684233641302
Intermediate,Good,High,47.542207278471764
Beginner,Moderate,Low,17.76758139622148
Beginner,Limited,Moderate,4.090829813718452
Advanced,Good,Moderate,44.04560449178693
Beginner,Limited,Moderate,12.584855701526452
Beginner,Limited,Moderate,2.4367204279873538
Expert,Excellent,Very High,67.75400798216843
Advanced,Good,High,42.40439456163446
Advanced,Good,Moderate,40.52754794761245
Advanced,Excellent,High,66.5494874956826
Intermediate,Moderate,Moderate,44.678222340872196
Intermediate,Limited,Low,16.857012373973788
Intermediate,Limited,Moderate,7.354938855505751
Intermediate,Limited,Moderate,13.435761241360284
Intermediate,Moderate,Moderate,13.840771557793294
Advanced,Excellent,Very High,91.40401466641606
Beginner,Limited,Moderate,11.229679278143976
Intermediate,Moderate,Moderate,13.701195225744634
Intermediate,Moderate,Moderate,54.49264620361333
Advanced,Good,High,86.99738068132667
Advanced,Good,High,97.4644004512831
Intermediate,Moderate,Low,9.105565248078463
Intermediate,Moderate,Moderate,58.493358428871375
Advanced,Good,Very High,80.76198731496125
Beginner,Moderate,Moderate,3.4265203599921166
Intermediate,Limited,Low,11.227128399017397
Expert,Good,Very High,88.18977069043851
Beginner,Limited,Low,29.491575711332608
Beginner,Limited,Low,8.705821993518072
Intermediate,Limited,Moderate,10.803037344960101
Expert,Good,Very High,76.22106082148153
Expert,Excellent,Very High,67.6362902635535
Advanced,Good,Very High,71.80005574018635
Advanced,Good,Moderate,40.77842619677172
Expert,Excellent,High,92.25450646629328
Expert,Good,Very High,81.08470893648553
Intermediate,Moderate,Moderate,25.749980032786418
Advanced,Good,Moderate,61.927497256598485
Advanced,Good,High,81.50947106644439
Advanced,Moderate,High,40.52893783652822
Intermediate,Moderate,Moderate,11.81009107325192
Intermediate,Limited,Moderate,11.2018393880942
Intermediate,Moderate,High,38.396341914699235
Advanced,Moderate,High,58.168775617720215
Advanced,Good,Very High,72.53544523613343
Expert,Excellent,Very High,99.55161947465828
Beginner,Limited,Moderate,5.580068553792212
Advanced,Moderate,Moderate,52.50153696726284
Advanced,Good,Very High,86.33763136956102
Advanced,Good,High,96.8879276851944
Beginner,Limited,Low,28.416558073100777
Intermediate,Limited,Moderate,2.6431723237939906
Advanced,Excellent,Very High,91.79049764540565
Advanced,Good,Very High,81.54571590051998
Advanced,Good,High,66.93898830484063
Intermediate,Moderate,Low,0.7304574036381024
Intermediate,Limited,Moderate,11.602956598287621
Advanced,Excellent,High,67.19929399899121
Expert,Excellent,Very High,76.4470605442338
Beginner,Moderate,Moderate,11.48858513999722
Intermediate,Limited,Low,27.4975258884035
Expert,Good,Very High,91.69139381347816
Advanced,Moderate,High,43.47607485036074
Intermediate,Moderate,Moderate,54.900484978445306
Advanced,Moderate,High,55.915565719345004
Intermediate,Moderate,Low,27.09321567477426
Expert,Excellent,Very High,92.24555797588314
Advanced,Excellent,High,89.49544577512931
Expert,Excellent,High,82.98872590546821
Intermediate,Good,Moderate,36.23765150101682
Advanced,Good,High,33.82919400792905
Intermediate,Good,High,61.445269865069136
Beginner,Moderate,Moderate,1.5155105545987317
Expert,Excellent,High,79.32874098911802
Beginner,Limited,Moderate,19.28942833855348
Beginner,Moderate,Moderate,15.558127956924727
Expert,Good,Very High,97.3966471049094
Advanced,Good,Very High,72.58717448648673
Intermediate,Moderate,Moderate,56.525302994570175
Beginner,Moderate,Low,28.012067222886813
Intermediate,Good,Moderate,64.67058241092313
Expert,Good,Very High,75.72999075588477
Advanced,Moderate,Moderate,44.22588541688132
Intermediate,Moderate,Moderate,19.557596008258233
Intermediate,Limited,Low,2.096104654169717
Beginner,Moderate,Moderate,19.591037363944288
Advanced,Excellent,High,72.38498863115638
Advanced,Good,Moderate,58.97815671707352
Advanced,Good,High,41.262553628205396
Advanced,Good,Very High,78.15054292779854
Intermediate,Moderate,High,59.99128509300996
Advanced,Moderate,Moderate,55.10468701779364
Advanced,Excellent,High,92.49556645483179
Advanced,Good,Very High,95.4292199344298
Expert,Excellent,Very High,76.51118142951073
Intermediate,Moderate,High,35.41280720041139
Intermediate,Good,High,65.79776793616351
Intermediate,Moderate,High,41.59436080506078
Intermediate,Moderate,Moderate,10.277914058130525
Intermediate,Moderate,High,54.16771150236468
Intermediate,Moderate,Moderate,37.15790678298713
Advanced,Good,High,92.38499482533274
Expert,Excellent,High,67.58237028023598
Beginner,Moderate,Low,23.178022166054692
Expert,Good,High,70.82812693064004
Advanced,Good,Very High,70.51021239362349
Intermediate,Good,High,47.91722243165343
Advanced,Good,High,40.060916698335504
Beginner,Limited,Moderate,29.443871198874778
Expert,Excellent,Very High,87.48716246015596
Advanced,Excellent,High,94.2436602908696
Advanced,Excellent,High,97.40015814355789
Advanced,Good,Very High,89.83177989224193
Advanced,Good,Very High,97.25253837426791
Intermediate,Moderate,Moderate,4.981782574561658
Expert,Excellent,High,82.99920759779894
Expert,Excellent,Very High,91.10145413924758
Advanced,Moderate,Moderate,41.148596583985324
Intermediate,Limited,Moderate,25.98654808921161
Beginner,Moderate,Moderate,20.405258003204825
Intermediate,Moderate,High,58.02368483980696
Advanced,Moderate,Moderate,40.22931174166562
Intermediate,Limited,Moderate,10.136652693099528
Expert,Good,High,82.58870298796289
Intermediate,Good,Moderate,45.348715027052265
Advanced,Moderate,Moderate,35.53872318111538
Advanced,Moderate,Moderate,47.44472605581969
Expert,Good,Very High,88.67074221885005
Advanced,Excellent,High,74.3400071284548
Intermediate,Moderate,Low,21.153110496527617
Advanced,Excellent,High,92.71846348097608
Intermediate,Moderate,Low,6.008053444254637
Intermediate,Moderate,Moderate,62.62903857257003
Intermediate,Good,High,40.87990653633968
Intermediate,Good,High,33.410211307396736
Intermediate,Moderate,Moderate,42.489605437197156
Advanced,Good,Very High,80.26933196955785
Intermediate,Moderate,High,60.58345602320777
Advanced,Excellent,Very High,85.7978332387303
Beginner,Limited,Low,25.65503233305467
Advanced,Excellent,Very High,75.38010086157439
Advanced,Good,High,69.02322819684103
Expert,Good,Very High,96.3638064079536
Advanced,Moderate,High,59.46706440381246
Intermediate,Limited,Low,5.234304601731613
Beginner,Moderate,Low,11.412899967953338
Beginner,Moderate,Low,4.812683097481845
Beginner,Moderate,Moderate,29.886095333208317
Advanced,Good,High,97.98252188152128
Expert,Excellent,High,82.38609109901715
Intermediate,Moderate,Moderate,61.89053355249938
Beginner,Moderate,Moderate,3.62866256352791
